"","X.1","X","cycle","election","bonica.rid","Cand.ID","Name","Party","State","seat","District","cfscore","male.winner","female.margin","female.pctile","prev.elect","democrat","total.votes","professional","pct.female.chamber","gop.gov","house","state.pres.dem","num.cands","won.again","pct.dem.last","female.cand.last","total.dist.last","female.inc","total.raised.candidate","log.total.raised.candidate","individual.money","log.individual.money","pac.money","log.pac.money","party.money","log.party.money","male.money","log.male.money","female.money","log.female.money","share.district.total","district.total","log.district.total","log.total.dist.last"
"2399",2399,119312,2008,"SC2008","cand108412","SC511","ALEXANDER, THOMAS C",200,"SC","state:upper","SC-1",0.788340289522689,1,14.6713834637216,14.7,NA,1,32.226,0.135,0.144578313,1,0,0.449,2,1,0,0,31869,0,78849,11.2752899100026,19700,9.88842467485908,52599,10.8704713987258,5000,8.5173931714189,14250,9.56458235867321,4000,8.29429960885724,1,78849,11.2752899100026,10.3693890294481
"2400",2400,54301,1996,"SC1996","cand108363","SC2772","MILLER, VIDA O",100,"SC","state:lower","SC-108",0.195556181751725,0,53.2655067443848,53.3,NA,0,12.188,0.135,0.148148148,1,1,0.4385,2,1,NA,NA,NA,0,28835,10.2693452060495,2550,7.84424071814181,18795,9.84139936022271,550,6.31173480915291,2550,7.84424071814181,0,0,1,28835,10.2693452060495,NA
"2401",2401,100018,2004,"SC2004","cand108363","SC2772","MILLER, VIDA O",100,"SC","state:lower","SC-108",0.195556181751725,0,55.2805709838867,55.3,NA,0,15.718,0.135,0.12962963,1,1,0.409,2,1,60.3164901733398,1,29405,1,59805,10.9988445484836,18920,9.84802769533176,30824,10.3360813280325,5200,8.55660619377307,12075,9.39897529082673,5620,8.63426486300208,0.605816568406977,98718,11.5000225796147,10.2889200068941
"2402",2402,113192,2006,"SC2006","cand108363","SC2772","MILLER, VIDA",100,"SC","state:lower","SC-108",0.195556181751725,0,55.9395065307617,55.9,NA,0,11.836,0.135,0.153846154,1,1,0.409,2,1,55.2805709838867,1,74970,1,68816,11.1391915550235,20845,9.94491736229927,38293,10.5530485049331,6000,8.69968140098951,14589,9.58809164151683,6284,8.74592112102435,0.500145357288214,137592,11.8320480632563,11.2248433124971
"2403",2403,124217,2008,"SC2008","cand108547","SC9701","HUTTO, ANNE PETERSON",100,"SC","state:lower","SC-115",-0.15022524179864,0,50.5887603759766,50.6,0,0,17.919,0.135,0.148351648,1,1,0.449,2,0,48.0146293640137,0,90235,0,75769,11.2354445170028,52820,10.8746641178946,20949,9.94989392535028,1300,7.1708884785125,40300,10.6041315615227,12180,9.40763263969996,0.335892718608002,225575,12.3264079768627,11.4101726573954
"2404",2404,113278,2006,"SC2006","cand108524","SC8158","STAVRINAKIS, LEON",100,"SC","state:lower","SC-119",0.137991000921431,1,46.3508224487305,46.4,NA,0,11.208,0.135,0.153846154,1,1,0.409,2,1,46.1883964538574,0,152998,0,137686,11.8327310092502,63922,11.0654345130059,61244,11.0226374924218,5300,8.57565076098781,55382.69,10.9220404250578,8747,9.07658038179666,0.957316182861116,143825,11.8763525617315,11.9381801283937
"2405",2405,54314,1996,"SC1996","cand108365","SC2774","PARKS, ANNE",100,"SC","state:lower","SC-12",0.221495531847658,0,50.7834205627441,50.8,1,0,7.914,0.135,0.148148148,1,1,0.4385,2,1,NA,NA,NA,0,13405,9.50338305067006,1780,7.48493028328966,1833,7.51425465281641,0,0,1112,7.01481435127554,275,5.62040086571715,0.333076579038911,40246,10.6027658990263,NA
"2406",2406,63991,1998,"SC1998","cand108365","SC2774","PARKS, ANNE",100,"SC","state:lower","SC-12",0.221495531847658,0,53.0104866027832,53,NA,0,7.723,0.135,0.122302158,1,1,0.4385,2,1,50.7834205627441,1,28266,0,15362,9.63965220655863,1350,7.2086003379602,12200,9.40927319457533,1000,6.90875477931522,1250,7.13169851046691,100,4.61512051684126,1,15362,9.63965220655863,10.2494149479281
"2407",2407,99893,2004,"SC2004","cand108365","SC2774","PARKS, ANNE",100,"SC","state:lower","SC-12",0.221495531847658,0,56.4653205871582,56.5,NA,0,10.943,0.135,0.12962963,1,1,0.409,2,1,54.9694175720215,1,36043,1,16785,9.72824090941413,2535,7.83834331555712,11550,9.35452729228868,2200,7.69666708152646,2225,7.70796153183549,60,4.11087386417331,0.532248858447489,31536,10.3588850293925,10.4924679491015
"2408",2408,113094,2006,"SC2006","cand108365","SC2774","PARKS, ANNE",100,"SC","state:lower","SC-12",0.221495531847658,0,57.7281455993652,57.7,NA,0,7.298,0.135,0.153846154,1,1,0.409,2,1,56.4653205871582,1,25787,1,6100,8.7160440501614,450,6.11146733950268,5650,8.63958779962984,0,0,400,5.99396142730657,50,3.93182563272433,1,6100,8.7160440501614,10.1576257679526
"2409",2409,113214,2006,"SC2006","cand44620","SC6874","CHALK, RICHARD",200,"SC","state:lower","SC-123",0.856415423373578,1,39.4122467041016,39.4,NA,1,12.25,0.135,0.153846154,1,1,0.409,2,1,0,0,26770,0,61135,11.0208398125783,14924,9.6107929382608,33576,10.4215965877484,5000,8.5173931714189,13589,9.51708950714519,1485,7.3038432252777,1,61135,11.0208398125783,10.1950371365144
"2410",2410,99875,2004,"SC2004","cand108469","SC6857","CEIPS, CATHERINE",200,"SC","state:lower","SC-124",0.902159588340365,0,68.2066332205461,68.2,NA,1,14.654,0.135,0.12962963,1,1,0.409,2,1,0,1,137200,1,-8028,0,625,6.4393503711001,9250,9.13248693277132,-692,0,625,6.4393503711001,-21339.43,0,1,-8028,NA,11.8291949942739
"2411",2411,87144,2002,"SC2002","cand1162","SC6862","DUNCAN, JEFF",200,"SC","state:lower","SC-15",1.12467458624081,1,38.9003524780273,38.9,NA,1,8.239,0.135,0.120689655,0,1,0.4091,2,1,100,0,12212,0,27574,10.2246285787316,3250,8.08671792030391,17999,9.7981270368783,5000,8.5173931714189,500,6.21660610108486,250,5.52545293913178,1,27574,10.2246285787316,9.41017435385477
"2412",2412,87092,2002,"SC2002","cand108352","SC2759","TAYLOR, JOHN ADAM",200,"SC","state:lower","SC-16",0.800428364806796,1,46.8657073974609,46.9,NA,1,8.407,0.135,0.120689655,0,1,0.4091,2,1,46.5853233337402,1,94594,0,31737,10.3652384716549,6150,8.72436994920837,21649,9.98276073343064,0,0,3953.25,8.2825462288436,1450,7.28000825288419,1,31737,10.3652384716549,11.4573493280814
"2413",2413,99836,2004,"SC2004","cand108436","SC539","LOFTIS, DWIGHT A",200,"SC","state:lower","SC-19",0.946097640246655,1,27.8098782421158,27.8,NA,1,10.73,0.135,0.12962963,1,1,0.409,2,1,0,0,5237,0,8732,9.07474971766984,0,0,5250,8.56617381363786,0,0,400.39,5.99493352324673,0,0,1,8732,9.07474971766984,8.56350409427949
"2414",2414,125268,2008,"SC2008","cand108529","SC9088","DILLARD, CHANDRA",100,"SC","state:lower","SC-23",-0.18198849206808,0,76.1941146850586,76.2,NA,0,10.468,0.135,0.148351648,1,1,0.449,2,1,100,0,8179,0,32598,10.3920062157796,15214,9.63003706233107,15784,9.66681540099209,1500,7.31388683163346,9689,9.17884970488481,4850,8.48694014824522,1,32598,10.3920062157796,9.00932517273497
"2415",2415,54304,1996,"SC1996","cand48515","SC529","MOORE, THOMAS L",100,"SC","state:upper","SC-25",0.182994854607062,1,36.4428863525391,36.4,NA,0,24.548,0.135,0.136363636,1,0,0.4385,2,1,NA,NA,NA,0,203513,12.2234851638883,75779,11.2355896845726,123667,11.7253558345345,2000,7.60140233458373,55453.75,10.9233226518689,11488.29,9.34917057607018,0.844483818897801,240991,12.3925148673771,NA
"2416",2416,99748,2004,"SC2004","cand108415","SC514","ELLIOTT, DICK",100,"SC","state:upper","SC-28",0.619951978156348,1,46.9208602905273,46.9,NA,0,30.528,0.135,0.111111111,1,0,0.409,2,1,100,0,90995,0,543480,13.2057481863383,16350,9.70204433653459,97648,11.489134695597,5000,8.5173931714189,413800,12.933140460917,2000,7.60140233458373,0.997910462011906,544618,13.2078399104567,11.4185598389345
"2417",2417,54377,1996,"SC1996","cand108313","SC20519","WEBB, BUD",200,"SC","state:lower","SC-3",0.883571322211242,1,42.8224868774414,42.8,NA,1,7.008,0.135,0.148148148,1,1,0.4385,2,1,NA,NA,NA,0,17855,9.79003886002855,1500,7.31388683163346,6500,8.77971129020447,5000,8.5173931714189,1300,7.1708884785125,200,5.30330490805908,1,17855,9.79003886002855,NA
"2418",2418,54221,1996,"SC1996","cand108222","SC14328","GLOVER, MAGGIE WALLACE",100,"SC","state:upper","SC-30",0.0923253402296376,0,62.7116088867188,62.7,NA,0,20.025,0.135,0.136363636,1,0,0.4385,2,1,NA,NA,NA,1,10400,9.24956108512946,1700,7.43897159239586,8700,9.07119324056602,0,0,1500,7.31388683163346,200,5.30330490805908,1,10400,9.24956108512946,NA
"2419",2419,99855,2004,"SC2004","cand108290","SC19350","SMITH, DOUG",200,"SC","state:lower","SC-32",0.925432375763954,1,33.9681066119425,34,NA,1,12.918,0.135,0.12962963,1,1,0.409,2,1,0,0,23431,0,14056,9.55080462986693,0,0,11350,9.33706112475534,0,0,NA,0,NA,0,1,14056,9.55080462986693,10.0618152109154
"2420",2420,99775,2004,"SC2004","cand108430","SC533","RANKIN, LUKE A",200,"SC","state:upper","SC-33",0.641030081694191,1,25.981271248221,26,NA,1,30.649,0.135,0.111111111,1,0,0.409,2,1,54.3382759094238,0,360190,0,228953,12.3412720212971,77525,11.2583686429503,132512,11.7944360328032,7025,8.85737283282577,65600,11.0913462187184,10425,9.25205796532805,1,228953,12.3412720212971,12.7943869489844
"2421",2421,99878,2004,"SC2004","cand108356","SC2764","CAMPSEN, CHIP",200,"SC","state:upper","SC-43",0.94707222347884,1,37.6553764343262,37.7,NA,1,36.202,0.135,0.111111111,1,0,0.409,2,1,63.5257225036621,0,187613,0,145621,11.8887626351137,93400,11.4446573307977,42549,10.6584351340015,775,6.65415252018322,70500,11.1633821730969,24150,10.0920810660909,1,145621,11.8887626351137,12.1421366095286
"2422",2422,124252,2008,"SC2008","cand108546","SC9700","LONG, DEBORAH",200,"SC","state:lower","SC-45",0.82614218546273,0,56.7539863586426,56.8,NA,1,19.507,0.135,0.148351648,1,1,0.449,2,1,48.921012878418,0,168867,0,56391,10.9400648502847,16020,9.68165564064671,24771,10.117469262058,5000,8.5173931714189,14319.84,9.56947109801213,3000,8.00670084544037,0.714642368327673,78908,11.2760378958638,12.0368667018236
"2423",2423,54259,1996,"SC1996","cand108327","SC2260","KIRSH, HERBERT",100,"SC","state:lower","SC-47",0.494865449775015,1,44.8764381408691,44.9,NA,0,9.388,0.135,0.148148148,1,1,0.4385,2,1,NA,NA,NA,0,29634,10.2966776297687,3050,8.02322468471667,23100,10.0476311856162,0,0,2650,7.88269220628903,300,5.70711026474888,0.667447465032996,44399,10.7009722256442,NA
"2424",2424,99982,2004,"SC2004","cand108457","SC6843","FUNDERBURK, LAURIE SLADE",100,"SC","state:lower","SC-52",0.0523503623723272,0,53.2727661132812,53.3,NA,0,13.979,0.135,0.12962963,1,1,0.409,2,1,100,0,19506,0,21963,9.99711449831475,6190,8.73085190351923,8369,9.03240916348352,0,0,4490,8.40983067308774,7129.33,8.87211279564726,1,21963,9.99711449831475,9.87847738953196
"2425",2425,113103,2006,"SC2006","cand108445","SC549","COBB-HUNTER, GILDA",100,"SC","state:lower","SC-66",0.0335281793988712,0,73.3059539794922,73.3,NA,0,8.766,0.135,0.153846154,1,1,0.409,2,1,100,1,40997,1,85163,11.3523223461934,18050,9.80095636388846,58698,10.9801779698959,3000,8.00670084544037,12210,9.41009246383302,5700,8.64839687703158,1,85163,11.3523223461934,10.6212541722776
"2426",2426,54321,1996,"SC1996","cand108274","SC18333","QUINN, RICK",200,"SC","state:lower","SC-71",0.779786172994534,1,37.4401702880859,37.4,NA,1,11.282,0.135,0.148148148,1,1,0.4385,2,1,NA,NA,NA,0,24139,10.0915840687728,950,6.85751406254539,23189,10.0514764302496,0,0,950,6.85751406254539,0,0,1,24139,10.0915840687728,NA
"2427",2427,54286,1996,"SC1996","cand108351","SC2758","MARTIN, BECKY",200,"SC","state:lower","SC-8",0.761472859583335,0,56.9994812011719,57,NA,1,9.665,0.135,0.148148148,1,1,0.4385,2,1,NA,NA,NA,0,27560,10.2241207251276,1450,7.28000825288419,12720,9.45100945015621,208,5.34233425196481,1200,7.09090982207998,5751,8.65730289940088,0.488029465930018,56472,10.9415002190753,NA
"2428",2428,63971,1998,"SC1998","cand108351","SC2758","MARTIN, BECKY",200,"SC","state:lower","SC-8",0.761472859583335,0,63.182258605957,63.2,NA,1,9.289,0.135,0.122302158,1,1,0.4385,2,1,43.0005187988281,1,60095,1,48486,10.7890303754615,6440,8.77043908654689,24675,10.1135863903295,10000,9.21044036697652,6280,8.74528448245438,260,5.56452040732269,0.589739223508806,82216,11.3171052093049,11.0036819223869
"2429",2429,63873,1998,"SC1998","cand108446","SC550","CLYBURN, WILLIAM",100,"SC","state:lower","SC-82",0.0498167556487354,1,40.137882232666,40.1,NA,0,8.558,0.135,0.122302158,1,1,0.4385,2,1,63.6679763793945,0,26231,0,10339,9.24367843158669,3286,8.09773057366422,6967,8.84908351853234,0,0,2764.3,7.92490440716668,278.57,5.63325270846567,1,10339,9.24367843158669,10.1746971964194
"2430",2430,99797,2004,"SC2004","cand44632","SC6894","THOMPSON, MICHAEL D",200,"SC","state:lower","SC-9",0.699531581549238,1,34.4389573282936,34.4,NA,1,11.568,0.135,0.12962963,1,1,0.409,3,1,0,0,181460,0,17994,9.79779364797706,52010,10.859210513654,-476,0,0,0,2070.15,7.63585928755111,5050,8.52734152246805,1,17994,9.79779364797706,12.1087905227236
"2431",2431,113263,2006,"SC2006","cand108509","SC7768","KNIGHT, PATSY",100,"SC","state:lower","SC-97",0.289441974763053,0,51.0780830383301,51.1,0,0,9.554,0.135,0.153846154,1,1,0.409,2,1,48.1825866699219,0,125701,0,42318,10.6529678064362,5700,8.64839687703158,23898,10.0815918960401,1000,6.90875477931522,4320,8.37124213593193,1410,7.25205395185281,0.600229777456278,70503,11.1634105410865,11.7416613499962
"2432",2432,120502,2008,"SC2008","cand108509","SC7768","KNIGHT, PATSY G",100,"SC","state:lower","SC-97",0.289441974763053,0,54.2444190979004,54.2,NA,0,16.398,0.135,0.148351648,1,1,0.449,2,1,51.0780830383301,1,137771,1,6718,8.81254577017224,300,5.70711026474888,7400,8.90937040519747,0,0,300,5.70711026474888,-1000,0,1,6718,8.81254577017224,11.8333481654866
"2433",2433,113515,2006,"SD2006","cand109232","SD6934","GANT, JASON M",200,"SD","state:upper","SD-11",1.34342450402784,1,41.8906754503251,41.9,NA,1,10.482,0.065,0.194444444,1,0,0.3844,2,1,36.5981521606445,0,35458,0,17211,9.75330399326998,4100,8.31898612539206,9775,9.18768568141138,513,6.24222326545517,4100,8.31898612539206,0,0,1,17211,9.75330399326998,10.4761041764583
"2434",2434,113495,2006,"SD2006","cand109153","SD2684","ALBERS, KENNETH D",200,"SD","state:upper","SD-16",1.19912065706329,1,38.2142868041992,38.2,NA,1,9.52,0.065,0.194444444,1,0,0.3844,2,0,0,0,9844,0,24626,10.1115580743528,350,5.86078622346587,6700,8.81001204797317,15802,9.6679550744091,350,5.86078622346587,0,0,0.588434886499403,41850,10.6418470759176,9.19461741151095
"2435",2435,100149,2004,"SD2004","cand109238","SD6940","NESSELHUF, BEN (B J)",100,"SD","state:upper","SD-17",-0.807258447430186,1,47.5949897766113,47.6,1,0,9.501,0.065,0.112903226,1,0,0.3844,2,1,51.5888290405273,1,21317,0,13334,9.49807244317801,2675,7.89207842124812,5550,8.62173337069016,2000,7.60140233458373,2575,7.85399308722424,300,5.70711026474888,0.940073322053018,14184,9.55986984775404,9.96726015543319
"2436",2436,113547,2006,"SD2006","cand109182","SD4004","HUNHOFF, JEAN",200,"SD","state:upper","SD-18",0.938954447079998,0,54.6083984375,54.6,NA,1,8.81,0.065,0.194444444,1,0,0.3844,2,1,61.1133155822754,0,15738,0,16222,9.69412362463029,5627,8.63550941823428,10000,9.21044036697652,170,5.14166355650266,4482,8.40804774415544,675,6.51619307604296,0.769252655538695,21088,9.95645943730223,9.66383344909493
"2437",2437,126691,2008,"SD2008","cand109182","SD4004","HUNHOFF, JEAN M",200,"SD","state:upper","SD-18",0.938954447079998,0,66.9368057250977,66.9,NA,1,9.748,0.065,0.180555556,1,0,0.4475,2,1,45.3916015625,1,33351,1,18231,9.81087872080347,525,6.26530121273771,5050,8.52734152246805,0,0,525,6.26530121273771,0,0,1,18231,9.81087872080347,10.4148430359017
"2438",2438,113396,2006,"SD2006","cand109228","SD6929","HANSEN, TOM",200,"SD","state:upper","SD-22",1.15365142671126,1,46.1920547485352,46.2,NA,1,9.664,0.065,0.194444444,1,0,0.3844,2,1,44.742000579834,0,30140,0,46556,10.7484111680619,10525,9.26160366591373,8225,9.01505514879037,19341,9.87003417627691,9150,9.12161844191538,1175,7.06987412845857,0.753077433234661,61821,11.0319983915501,10.3136084721805
"2439",2439,125847,2008,"SD2008","cand109292","SD9540","NELSON, THOMAS R",200,"SD","state:upper","SD-31",1.11089432349801,1,45.7882232666016,45.8,NA,1,11.361,0.065,0.180555556,1,0,0.4475,2,1,0,1,12102,0,24616,10.1111519170019,6700,8.81001204797317,12550,9.43755562266045,300,5.70711026474888,6350,8.75636755980297,600,6.39859493453521,0.808301044197807,30454,10.3239726274007,9.40112600718227
"2440",2440,113551,2006,"SD2006","cand39205","SD8063","KATUS, TOM",100,"SD","state:upper","SD-32",-0.731961490092087,1,47.4813346862793,47.5,NA,0,9.509,0.065,0.194444444,1,0,0.3844,2,0,36.1438674926758,0,136378,0,36677,10.509905134585,16140,9.68911789777328,8377,9.03336450150698,335,5.8171111599632,11140,9.31838727605932,3710,8.2190566610606,0.296140492531288,123850,11.7268264349175,11.8231857210602
"2441",2441,126777,2008,"SD2008","cand109208","SD6909","ADELSTEIN, STAN",200,"SD","state:upper","SD-32",0.971371925868805,1,48.9956095200642,49,0,1,10.981,0.065,0.180555556,1,0,0.4475,3,1,52.5186653137207,1,152709,0,794,6.67708346124714,0,0,300,5.70711026474888,0,0,NA,0,NA,0,1,794,6.67708346124714,11.9362894285662
"2442",2442,87458,2002,"SD2002","cand109248","SD6950","MCCRACKEN, ROYAL (MAC)",200,"SD","state:upper","SD-34",0.97963192098386,1,27.9782499698972,28,NA,1,10.115,0.065,0.133333333,1,0,0.3756,2,1,23.2540073394775,0,28179,0,7550,8.92930284224307,250,5.52545293913178,6925,8.84303772496237,0,0,250,5.52545293913178,0,0,1,7550,8.92930284224307,10.2463322986626
"2443",2443,127212,2008,"SD2008","cand109235","SD6937","HAVERLY, JEFFREY K",200,"SD","state:upper","SD-35",1.11409823638797,1,42.4710426330566,42.5,NA,1,8.288,0.065,0.180555556,1,0,0.4475,2,1,47.298469543457,1,53425,0,18011,9.79873796133706,3001,8.00703401219341,8680,9.06889200839181,700,6.55250788703459,2726,7.91095738284559,100,4.61512051684126,1,18011,9.79873796133706,10.8860340801873
"2444",2444,113454,2006,"SD2006","cand109271","SD7819","TURBAK, NANCY J",100,"SD","state:upper","SD-5",-0.0676141991229567,0,51.8706741333008,51.9,0,0,9.248,0.065,0.194444444,1,0,0.3844,2,1,0,0,26254,0,61317,11.0238124081099,22893,10.0386301464784,26344,10.1790337826434,0,0,18492.51,9.8251751387071,3875,8.26255897301066,0.469656931455226,130557,11.7795651919928,10.1755736373634
"2445",2445,127065,2008,"SD2008","cand109290","SD9531","MERCHANT, PAM",100,"SD","state:upper","SD-7",-0.663976290482244,0,51.1599006652832,51.2,0,0,9.656,0.065,0.180555556,1,0,0.4475,2,0,42.8324699401855,0,26863,0,19815,9.89419450562453,3100,8.03947991910045,10179,9.22818029010451,1000,6.90875477931522,2500,7.82444593087762,1700,7.43897159239586,0.422233586907882,46929,10.7563911002299,10.1985051540861
"2446",2446,100081,2004,"SD2004","cand109262","SD6965","DEMPSTER, THOMAS A",200,"SD","state:upper","SD-9",1.0198590630594,1,43.2727279663086,43.3,NA,1,9.35,0.065,0.112903226,1,0,0.3844,2,1,46.6805267333984,0,36399,0,45148,10.7177012610755,11580,9.35712110318438,14700,9.59567079766397,7220,8.88474872645118,9105,9.11668881589473,2475,7.81439963380449,0.93394840818353,48341,10.7860353408453,10.50229658072
"2447",2447,100327,2004,"TN2004","cand110209","TN6988","LITZ, JOHN",100,"TN","state:lower","TN-10",0.179569715915532,1,46.3110275268555,46.3,NA,0,21.876,0.117,0.171052632,0,1,0.4251,2,1,52.6276702880859,0,44991,0,57087,10.9523316989701,12218,9.41074739631652,23129,10.0488857552255,3240,8.08363720314155,9294,9.13723190015554,3024,8.01466637046494,1,57087,10.9523316989701,10.7142177487498
"2448",2448,100304,2004,"TN2004","cand110197","TN6975","YOKLEY, EDDIE",100,"TN","state:lower","TN-11",-0.0738728375848875,1,49.5667407153861,49.6,0,0,21.417,0.117,0.171052632,0,1,0.4251,2,1,61.4538841247559,0,73334,0,132035,11.7908223179372,26616,10.1893053883782,56594,10.9436759210665,20114,9.90922108438389,38712,10.5639307399229,2704.2,7.90293112570078,0.549918991749237,240099,12.3888066172694,11.2027796275342
"2449",2449,113640,2006,"TN2006","cand110197","TN6975","YOKLEY, EDDIE",100,"TN","state:lower","TN-11",-0.0738728375848875,1,45.3141326904297,45.3,NA,0,17.222,0.117,0.153374233,0,1,0.4251,2,1,49.7315216064453,1,215372,0,132810,11.7966748143943,36407,10.5025438096965,53740,10.8919314901095,1957,7.57967882309046,46286.29,10.7426226883496,11976,9.39074342294751,0.626267294144276,212066,12.2646528259586,12.28012204454
"2450",2450,54446,1996,"TN1996","cand916","TN13185","DAVIS, LINCOLN",100,"TN","state:upper","TN-12",-0.335473633321053,1,48.6959332660444,48.7,1,0,54.363,0.117,0.176470588,1,0,0.48,2,1,NA,NA,NA,0,173889,12.0661724435976,30055,10.3108175872538,51150,10.8425373215308,5450,8.60355435706428,44775,10.7094275605712,4280,8.36194190614495,0.925827920349271,187820,12.1432393363586,NA
"2451",2451,122180,2008,"TN2008","cand110281","TN9671","YAGER, KEN",200,"TN","state:upper","TN-12",0.96392469449506,1,46.2590097566696,46.3,NA,1,63.446,0.117,0.2,0,0,0.4179,2,1,54.3977508544922,0,580878,0,289326,12.5753093590311,102700,11.5395771329676,169800,12.0423824421236,1050,6.95749737087695,72700,11.1941104185852,9950,9.20542832761516,1,289326,12.5753093590311,13.2722960309963
"2452",2452,87556,2002,"TN2002","cand110118","TN3154","BURKS, CHARLOTTE",100,"TN","state:upper","TN-15",0.140892982314605,0,58.7882125266642,58.8,NA,0,53.247,0.117,0.142857143,1,0,0.4728,2,1,95.1829605102539,1,101679,1,70553,11.1641194794102,16950,9.73808210811849,38000,10.5453677541517,0,0,12450,9.42955621995241,4375,8.38389034410182,1,70553,11.1641194794102,11.5295760710392
